mql_id,business_segment,lead_type,won_date,has_company,has_gtin,business_type,first_contact_date,landing_page_id,origin
888a8ba5a910f3b25c9b95dedfdc04b2,household_utilities,offline,2018-09-03,True,True,reseller,2017-10-17,1722481ac9e5371e5099dea226b5421d,organic_search
1160b456c2b0d88893e20daf51f80f39,home_decor,industry,2018-06-15,False,False,manufacturer,2018-05-04,b76ef37428e6799c421989521c0e5077,organic_search
da96552c519b38a0d1b5dabc42e6be00,car_accessories,industry,2018-06-12,False,False,reseller,2018-05-29,58326e62183c14b0c03085c33b9fdc44,social
3fc2d2c3597b3e7b87c17651f98f6c22,food_drink,industry,2018-08-28,False,True,reseller,2018-05-10,58326e62183c14b0c03085c33b9fdc44,social
70217dd96da535e0b862ae12245c8906,pet,online_medium,2018-03-01,False,False,reseller,2018-02-19,22c29808c4f815213303f8933030604c,paid_search
e633a3d4fb3db2c7665c170c80db6717,audio_video_electronics,online_big,2018-04-30,False,False,manufacturer,2017-11-10,22c29808c4f815213303f8933030604c,organic_search
29237848f862237c97d24f2cd71f89c9,health_beauty,offline,2018-01-23,False,False,reseller,2017-11-07,88740e65d5d6b056e0cda098e1ea6313,social
a4caf71cf38708eaf17117f78fa61c9f,toys,online_medium,2018-04-19,False,False,manufacturer,2018-03-12,e86b0b777206ca8a678f97428603deac,organic_search
3d98ceed3d2937a5e819cd5b239220a3,health_beauty,online_small,2018-01-29,False,False,manufacturer,2018-01-11,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
e9356c402558dcf285db53208880d47e,construction_tools_house_garden,industry,2018-03-05,False,False,reseller,2018-02-16,e492ee5eaf1697716985cc6f33f9cd9b,paid_search
5c490b208aeecdb2af2f4b6fb696a6fe,home_decor,online_small,2018-03-23,False,False,manufacturer,2018-03-15,f017be4dbf86243af5c1ebed0cff36a2,organic_search
a397cbaf77babef6e8fbbe9b72c7bee7,construction_tools_house_garden,online_medium,2018-03-16,False,False,reseller,2018-02-05,b6cd08ac77c501fd6857f7916d2c24f3,referral
518f741fa426a51c73533c621e5c8107,bags_backpacks,online_medium,2018-04-04,False,False,reseller,2018-04-01,22c29808c4f815213303f8933030604c,unknown
7c01802bb3674e5af58547b0395bcb2d,bags_backpacks,online_medium,2018-03-28,False,False,manufacturer,2018-03-02,40dec9f3d5259a3d2dbcdab2114fae47,organic_search
abcb67d98a01dcf18478fd47823a8dad,toys,online_medium,2018-05-21,False,False,reseller,2018-05-15,21a104c3279681d9856b8a48723c4fee,unknown
8f8161d3a6bdf6a3ba5b28fd35725356,fashion_accessories,online_beginner,2018-04-11,False,False,reseller,2018-04-09,22c29808c4f815213303f8933030604c,organic_search
6e4e57e5aacf1a8feffa258c2c6ff947,construction_tools_house_garden,online_medium,2018-04-06,False,False,reseller,2018-04-04,22c29808c4f815213303f8933030604c,organic_search
384008daaa0f14b58912d8648101fdd0,bed_bath_table,online_big,2018-03-12,False,False,reseller,2018-02-27,ce1a65abd0973638f1c887a6efcfa82d,organic_search
2b9eb12abdcf58e92fcf797a1eb2983d,bed_bath_table,online_medium,2018-04-03,False,False,reseller,2018-03-23,22c29808c4f815213303f8933030604c,organic_search
586e57a7ef16035bd85e2dcf44248130,construction_tools_house_garden,online_beginner,2018-02-09,False,False,reseller,2018-02-05,88740e65d5d6b056e0cda098e1ea6313,social
99fc32e3c05e03597a692c4fd9a9d162,computers,online_big,2018-05-11,False,False,reseller,2018-05-11,7fa6214d82e911d070f51ef79381b956,referral
e866f5b284008f65db1641dae437f9c2,toys,online_medium,2018-01-30,False,False,reseller,2018-01-20,ce1a65abd0973638f1c887a6efcfa82d,organic_search
e5c8f30b30415b1fc94d820ba9d4d08c,home_decor,online_big,2018-02-02,False,False,reseller,2018-01-11,b76ef37428e6799c421989521c0e5077,organic_search
fa5e2d8f160a9160ba19cf589cdc017b,home_decor,online_medium,2018-04-11,False,False,manufacturer,2018-03-09,ce1a65abd0973638f1c887a6efcfa82d,paid_search
3efcf88e3453fc6d9ce464e51d3a81d4,car_accessories,online_big,2018-02-28,False,False,reseller,2018-02-15,007f9098284a86ee80ddeb25d53e0af8,paid_search
1360d3a80eca6292f33a04f7aebb5fee,home_decor,industry,2018-07-02,False,False,manufacturer,2018-05-31,22c29808c4f815213303f8933030604c,referral
9375fea0a120ddcc052f02b81cde38fe,home_decor,online_small,2018-05-18,False,False,reseller,2018-05-08,ce1a65abd0973638f1c887a6efcfa82d,organic_search
3da19335c0dfd2c484d977ca16bfebd2,household_utilities,offline,2018-03-13,False,False,reseller,2018-03-13,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic
7318634fbf3172a58af7c638ddc76184,home_decor,online_big,2018-04-26,False,False,manufacturer,2018-04-20,fa5a0151e1f37d0055a3478fbb48827a,organic_search
963637be23e343ea96024053fdecd723,fashion_accessories,industry,2018-11-01,True,True,reseller,2018-04-08,22c29808c4f815213303f8933030604c,organic_search
9b4e84017d08b6576f1282367901c964,car_accessories,online_medium,2018-02-27,False,False,reseller,2018-02-13,b76ef37428e6799c421989521c0e5077,unknown
4dcfeaf97d0aec9f35e384d9c3624b39,construction_tools_house_garden,online_medium,2018-02-15,False,False,reseller,2018-01-30,88740e65d5d6b056e0cda098e1ea6313,organic_search
a6807243689c76d0e34230e8e6ce5ca9,food_supplement,online_top,2018-04-25,False,False,manufacturer,2018-04-18,22c29808c4f815213303f8933030604c,paid_search
0d7c4c62f923a1527f1e9e5bb30e5d60,construction_tools_house_garden,online_medium,2018-03-29,False,False,manufacturer,2018-03-21,b76ef37428e6799c421989521c0e5077,unknown
24b23168fdaa0d98e9119081cd4fdd3e,household_utilities,online_small,2018-06-06,False,False,manufacturer,2018-04-17,22c29808c4f815213303f8933030604c,organic_search
4e92cdeada5b8e753d95bc8c5c219f6d,bed_bath_table,online_medium,2018-03-09,False,False,reseller,2018-02-14,22c29808c4f815213303f8933030604c,paid_search
c263e540e76c57607b5e1b613fbc8732,gifts,online_beginner,2018-04-25,False,False,reseller,2018-04-20,b76ef37428e6799c421989521c0e5077,referral
3c0e7686e6e39489f6a45f6c7ec0dddb,health_beauty,online_medium,2018-05-25,False,False,reseller,2018-02-27,22c29808c4f815213303f8933030604c,referral
18f5d73a3c6b68160f6aa7fd089423b3,audio_video_electronics,online_small,2018-05-16,False,False,reseller,2018-05-04,58326e62183c14b0c03085c33b9fdc44,social
010ed37e44e2fdc175b4c5c6c930805a,audio_video_electronics,online_medium,2018-09-14,True,True,reseller,2018-03-06,b6885f18d203a61176418c1fb3764815,paid_search
973f72ab89f64e22470778a9bd1ea10f,toys,online_small,2018-04-16,False,False,reseller,2018-04-11,4e82dd1f6d00626bda0723eef0a269a6,direct_traffic
bb221b9bbbf25cc108cffe12fe10fbc2,home_decor,online_medium,2018-01-30,False,False,manufacturer,2018-01-05,b76ef37428e6799c421989521c0e5077,unknown
fff8db9478d2fd72df65a67ee6b62f67,construction_tools_house_garden,online_medium,2018-01-24,False,False,reseller,2018-01-20,c0fa54bbdd331f215aa84b4dd86d7255,direct_traffic
d2ac71782272659e7171150d20d59158,computers,online_big,2018-05-15,False,False,reseller,,,
085df4d5a370218b679cfab2121cd194,food_drink,online_small,2018-05-04,False,False,manufacturer,2018-04-21,ce1a65abd0973638f1c887a6efcfa82d,organic_search
b68eec99f3b66e98022e60843901fe3e,household_utilities,online_top,2018-03-16,False,False,reseller,2018-03-09,88740e65d5d6b056e0cda098e1ea6313,social
cbcb32994827a5c4ef1b8a630a4fa66e,audio_video_electronics,online_medium,2018-02-27,False,False,reseller,2018-02-25,22c29808c4f815213303f8933030604c,organic_search
3ce39e5e8a82aa26e73fb52221089d5e,construction_tools_house_garden,online_medium,2018-04-30,False,False,reseller,2018-03-24,ce1a65abd0973638f1c887a6efcfa82d,organic_search
614a4db226bdaf4ffdbf60e37eda9213,home_decor,industry,2018-05-04,False,False,manufacturer,2018-04-23,7fa6214d82e911d070f51ef79381b956,organic_search
3de2f5d6b216073b662a9e202fb4b556,health_beauty,online_medium,2018-04-18,False,False,manufacturer,2018-02-23,b76ef37428e6799c421989521c0e5077,unknown
b53cbe6da81db747a73e52a5a48d2703,health_beauty,online_small,2018-02-15,False,False,manufacturer,2018-02-12,b76ef37428e6799c421989521c0e5077,unknown
a02248212328cdea5940d1c050f6c6e1,car_accessories,online_medium,2018-04-27,False,False,reseller,2018-04-24,649b7b8b46b254497e92038d88f6ced8,social
de615d957b9c5f4b8fd48893f7267a15,sports_leisure,online_big,2018-05-25,False,False,reseller,2018-05-25,22c29808c4f815213303f8933030604c,referral
50523d9bd9d5d9a44bbc2f778954c5ae,phone_mobile,online_big,2018-09-24,True,True,reseller,2018-03-24,fbc24da54d531c6204ae2d17b1090bb1,paid_search
08a7223e876a045d511074e8c9c8e937,bags_backpacks,online_medium,2018-03-07,False,False,reseller,2018-03-04,649b7b8b46b254497e92038d88f6ced8,social
47a752e75a196b3b4edd825252ccf97f,household_utilities,industry,2018-05-21,False,False,manufacturer,2018-03-07,fe82aeadeaea2186478fe6353d6d5301,paid_search
f1a425f699458e09372b5da49c06fd33,computers,online_small,2018-08-20,False,False,reseller,2018-01-22,87d670b00a8db612286ba8419cf82e83,paid_search
450b9ff6579ee8138f673984554e8a93,health_beauty,online_big,2018-05-02,False,False,reseller,2018-04-19,22c29808c4f815213303f8933030604c,organic_search
e3c586bec59ecb0430e34fb6bc37fb8d,home_decor,online_beginner,2018-05-24,False,False,reseller,2018-05-24,ce1a65abd0973638f1c887a6efcfa82d,organic_search
c2174952a0255de7fb31b91a037f1e16,construction_tools_house_garden,online_big,2018-01-18,False,False,reseller,2018-01-12,30077c17f2ec5010a82e37ad8925b95f,organic_search
6c5532cd89a43796f19e4ac21f3b8c72,audio_video_electronics,online_medium,2018-05-11,False,False,reseller,2018-01-18,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic
115f08592f4c2bb29013efbbc46608fc,construction_tools_house_garden,online_big,2018-02-14,False,False,reseller,2018-01-15,b76ef37428e6799c421989521c0e5077,unknown
ff89e8ee1db049c810a2da86c84c6bd5,bed_bath_table,industry,2018-01-24,False,False,manufacturer,2018-01-24,b76ef37428e6799c421989521c0e5077,unknown
2b9b8e32584fe9897d8aedde5bc04ed7,sports_leisure,online_medium,2018-03-29,False,False,reseller,2018-03-24,b76ef37428e6799c421989521c0e5077,unknown
bb10ba1898d78d59bb76db2493ca511c,audio_video_electronics,online_big,2018-02-28,False,False,manufacturer,2018-02-06,30077c17f2ec5010a82e37ad8925b95f,organic_search
d94101ad400cbaf86b951c78f8172039,handcrafted,online_big,2018-02-27,False,False,reseller,2018-01-30,22c29808c4f815213303f8933030604c,organic_search
f5f0711534e0b5d69c8e4206dd17cd88,car_accessories,online_medium,2018-03-19,False,False,reseller,2018-03-13,0218f6be0b76aca72ab4d00ee9e8cf10,direct_traffic
04f8b803895d585e29bf21162e49cc84,baby,online_medium,2018-04-19,False,False,manufacturer,2018-01-25,b76ef37428e6799c421989521c0e5077,social
57a80e778f3d755b4f2166e6a60826fd,jewerly,online_beginner,2018-04-18,False,False,manufacturer,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
5c3fd6f239bbbd47b94fb424c8827b2e,home_decor,online_beginner,2018-05-04,False,False,reseller,2018-03-08,88740e65d5d6b056e0cda098e1ea6313,social
099c0eddd44f937ac2facf3a72263b7f,computers,industry,2018-02-19,False,False,reseller,2018-02-05,22c29808c4f815213303f8933030604c,unknown
644b522e92999426ab230d94a4bb4512,car_accessories,online_medium,2018-05-07,False,False,reseller,2018-03-08,88740e65d5d6b056e0cda098e1ea6313,social
d2e8ac40dc18011d5ecd890846f36ec1,food_drink,offline,2018-04-27,False,False,reseller,2018-04-12,9c0962a42379157493ed685d19844388,paid_search
ee7230dec6c5cf2229f0a706a265ca49,bags_backpacks,online_big,2018-05-14,False,False,reseller,2018-05-12,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic
05b99715f32c973f929cd22735389966,construction_tools_house_garden,online_big,2018-03-22,False,False,reseller,2018-03-19,a7982125ff7aa3b2054c6e44f9d28522,organic_search
f9cb3124b5a22b133f21273ef2cb0695,construction_tools_house_garden,online_medium,2018-04-16,False,False,manufacturer,2018-02-06,22c29808c4f815213303f8933030604c,social
2a0433fde38b262e5db7db757057c7c0,car_accessories,online_medium,2018-03-16,False,False,reseller,2018-02-22,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
a244f80bac3293a03b71b032e0e09ce5,car_accessories,online_medium,2018-04-06,False,False,reseller,2018-04-02,22c29808c4f815213303f8933030604c,organic_search
3efcdd8c4998017c9578b28a059f72e4,fashion_accessories,online_small,2018-03-07,False,False,manufacturer,2018-03-05,ce1a65abd0973638f1c887a6efcfa82d,organic_search
53be01f4f05aebe9d0c69268ac1999ce,music_instruments,online_medium,2018-03-09,False,False,reseller,2018-01-05,ce1a65abd0973638f1c887a6efcfa82d,organic_search
501f06dacc74edd54022151f71c8960b,bed_bath_table,online_medium,2018-03-26,False,False,manufacturer,2018-03-20,40dec9f3d5259a3d2dbcdab2114fae47,social
c07c69d716213f5eb297e2721115daca,phone_mobile,industry,2018-03-21,False,False,reseller,2018-03-14,22c29808c4f815213303f8933030604c,organic_search
9c6dc3ff593093879a0eaf172f13589a,bags_backpacks,online_small,2018-03-12,False,False,manufacturer,2018-02-02,b76ef37428e6799c421989521c0e5077,unknown
7375737cbc45eaf7c478be2858e294ca,computers,offline,2018-05-02,False,False,reseller,2018-04-19,b76ef37428e6799c421989521c0e5077,unknown
ed68030ad096167305ee933b382d92f4,health_beauty,industry,2018-05-30,False,False,reseller,2018-05-23,b76ef37428e6799c421989521c0e5077,organic_search
d238f0c1fbf6fccb32a3f8efcf03e3b8,home_decor,offline,2018-05-09,False,False,manufacturer,2018-05-07,f017be4dbf86243af5c1ebed0cff36a2,organic_search
35dae000552fd88cce58a6571998738c,fashion_accessories,online_big,2018-04-20,False,False,reseller,2018-04-20,b76ef37428e6799c421989521c0e5077,unknown
012fa44d6752ee07c167165cb8c6f11c,home_decor,online_small,2018-03-08,False,False,manufacturer,2018-03-07,22c29808c4f815213303f8933030604c,unknown
fb24fdefb6d2dd80651f6c1a87bc0d7f,home_decor,online_medium,2018-04-09,False,False,manufacturer,2018-03-20,ce1a65abd0973638f1c887a6efcfa82d,organic_search
3d25d97d74b25fda24861545538d0475,food_supplement,online_medium,2018-02-23,False,False,reseller,2018-02-06,0218f6be0b76aca72ab4d00ee9e8cf10,unknown
f220cfabf79009211ae4493c75c742a9,handcrafted,online_medium,2018-08-15,False,False,manufacturer,2018-04-25,22c29808c4f815213303f8933030604c,organic_search
16b2e31fefe580e6aab327e53949bc14,home_decor,online_medium,2018-03-09,False,False,reseller,2018-03-01,b76ef37428e6799c421989521c0e5077,unknown
67577e94367b2efc073a5c9085a0e31d,fashion_accessories,offline,2018-10-10,True,True,manufacturer,2017-12-08,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic
4b28b220ac44eb9727640e0b78cc622c,household_utilities,online_big,2018-04-20,False,False,reseller,2017-11-10,22c29808c4f815213303f8933030604c,organic_search
04ecc73f538bcc74df709fe9281e08b8,home_decor,online_medium,2018-03-15,False,False,manufacturer,2018-02-27,22c29808c4f815213303f8933030604c,organic_search
7fd23d812013ce3b530b821d855bccbf,audio_video_electronics,online_medium,2018-04-09,False,False,reseller,2018-01-01,d83b0d0e48c8447d1d5507a44027a955,organic_search
9e7dc95c541eb2d8bf26affe1089821f,fashion_accessories,offline,2018-06-19,False,False,reseller,2018-04-24,ce1a65abd0973638f1c887a6efcfa82d,organic_search
fca7ac68a9bcfe7ec3a017257471f198,sports_leisure,industry,2018-04-12,False,False,reseller,2018-02-20,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
e4ccb212806eb5e35794b3ebbdf1f6b6,car_accessories,online_medium,2018-04-23,False,False,reseller,2018-04-18,358adb2fee9a122549618e46925a00a5,unknown
c7f1da0a5723f5afd7996648fa9c20d5,household_utilities,online_medium,2018-01-29,False,False,reseller,2018-01-22,b76ef37428e6799c421989521c0e5077,unknown
7c3e1a45e4127c0eb25d7a8b7250da5b,health_beauty,online_small,2018-04-10,False,False,reseller,2017-08-30,fbc24da54d531c6204ae2d17b1090bb1,paid_search
8e12ae4ee6dc484ecf2277a19b845658,small_appliances,online_medium,2018-05-11,False,False,reseller,2018-05-08,3c3d58faafc86beae6e757f1470ce9f0,paid_search
e75d0b169ffeb90d4b805790ce68a239,construction_tools_house_garden,online_big,2018-03-26,False,False,manufacturer,2018-01-30,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
7ccf00b6949c12d2df1963c60fad4f25,car_accessories,offline,2018-04-03,False,False,reseller,2018-03-19,c35447dcd1a50b2e2ee3184be602b597,social
08fdf1038af7dd3070bdcd18922e23b2,phone_mobile,online_medium,2018-02-08,False,False,reseller,2018-02-06,864a3926849a5f8043323b1a6ef0fb26,paid_search
fe7fdf179234f77c4d0ab2ea82a82c52,car_accessories,online_small,2018-08-30,True,False,reseller,2018-05-08,f98c2bd96ac4a5d9476734e790c91384,organic_search
5ebfa70416c6e41452ddde4ce2b536ac,audio_video_electronics,online_beginner,2018-03-06,False,False,reseller,2018-03-03,ce1a65abd0973638f1c887a6efcfa82d,organic_search
9064926a39ede3627d76ffcc643bd773,jewerly,online_medium,2018-03-27,False,False,reseller,2018-03-21,b76ef37428e6799c421989521c0e5077,unknown
44f24b3c093ffe8bb756db22f86a9a2f,phone_mobile,industry,2018-03-29,False,False,reseller,2018-03-15,330b9d44078a1ae5a221d655dcb77afa,paid_search
b05d4080611fca7960d66263f2b29fa5,food_drink,industry,2018-02-22,False,False,manufacturer,2018-02-05,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
c2dd0b60035ad00b08f81244a20b4860,household_utilities,online_medium,2018-01-16,False,False,manufacturer,2018-01-08,a0fbc0263cb98bdb0d72b9f9f283a172,paid_search
5ca05341418f09367540f05484d0b650,party,offline,2018-01-23,False,False,manufacturer,2018-01-13,ce1a65abd0973638f1c887a6efcfa82d,organic_search
92732d8798add606646430bbd6748bfd,watches,online_medium,2018-07-10,True,True,reseller,2018-04-20,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
8aa25d565a8891e68d123138a137622b,pet,offline,2018-04-12,False,False,reseller,2018-03-19,83355a82a9cee26f3ba2b186ddb0bbbe,unknown
b47ea67781941189af94d2e217161684,car_accessories,online_big,2018-05-30,False,False,reseller,2018-05-25,358adb2fee9a122549618e46925a00a5,unknown
f5386ed31571beed0361427ff58a9778,health_beauty,industry,2018-05-08,False,False,manufacturer,2018-05-07,35c9b150ab36fe584c1f24fd458c453a,paid_search
000dd3543ac84d906eae52e7c779bb2a,home_decor,industry,2018-04-24,False,False,manufacturer,2018-04-05,b48ec5f3b04e9068441002a19df93c6c,organic_search
d1d99ef14bb813e29718b9b4df53de52,health_beauty,online_medium,2018-03-15,False,False,reseller,2018-02-16,b16779a74f2b20eb9a17a785519f63a0,email
16a50d670cfa9afa1ebd0022240fb0f9,fashion_accessories,online_beginner,2018-02-09,False,False,reseller,2017-10-25,241f79c7a8fe0270f4fb79fcbbcd17ad,paid_search
cc1d6397370f680339bb84ca6ad55267,food_supplement,offline,2018-03-06,False,False,manufacturer,2018-02-16,ce1a65abd0973638f1c887a6efcfa82d,email
91bf42fe769d7f395d8f11b747000def,home_decor,online_medium,2018-03-14,False,False,manufacturer,2018-03-09,241f79c7a8fe0270f4fb79fcbbcd17ad,organic_search
c5b432382d5978b94676426a32725dff,car_accessories,offline,2018-10-03,False,False,reseller,2017-09-25,87d670b00a8db612286ba8419cf82e83,paid_search
c56202b66d431a16fbc0260c3d2bd1f6,food_supplement,offline,2018-06-11,False,False,reseller,2018-05-28,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
fa49eb69043e202e2370b17f86bb10a8,car_accessories,online_big,2018-02-22,False,False,manufacturer,2018-02-15,b16779a74f2b20eb9a17a785519f63a0,display
31aa9651503a33c7f28f2a6e4d46b6e0,music_instruments,online_medium,2018-02-02,False,False,reseller,2018-01-12,b76ef37428e6799c421989521c0e5077,unknown
c9b03be66eee564123ecf4b66c25986a,household_utilities,online_medium,2018-03-22,False,False,manufacturer,2018-03-11,22c29808c4f815213303f8933030604c,organic_search
2b6a1d360326583e2b95118913845eb5,toys,offline,2018-05-14,False,False,reseller,2018-05-09,22c29808c4f815213303f8933030604c,direct_traffic
3b3f06f94891410cd5cec559abe7cff8,construction_tools_house_garden,online_medium,2018-04-12,False,False,reseller,2018-04-02,a7982125ff7aa3b2054c6e44f9d28522,display
dd61b41d5b91a9a09e504f025a87553b,health_beauty,online_small,2018-01-30,False,False,reseller,2018-01-24,22c29808c4f815213303f8933030604c,organic_search
8b0a6e823972477463ff90b9e804a70c,home_decor,online_small,2018-02-07,False,False,reseller,2018-01-23,1d4ddc25ccaa2adeded340b6eda66182,direct_traffic
44d37f9019983d92ead37f855133415b,bags_backpacks,online_small,2018-01-19,False,False,reseller,2017-11-21,f017be4dbf86243af5c1ebed0cff36a2,organic_search
c242ee43f6d34d89ee71b02fbc5e88a7,phone_mobile,offline,2018-02-05,False,False,reseller,2018-01-25,37cf94070e940a694969304de58debe1,referral
7290c4082936311a3295b7c9ca7bda8f,food_drink,online_medium,2018-03-19,False,False,reseller,2018-02-28,22c29808c4f815213303f8933030604c,organic_search
0ace14f7dd3d8e29870664c6fa021440,pet,online_medium,2018-02-05,False,False,reseller,2018-01-31,22c29808c4f815213303f8933030604c,organic_search
1d015de3059eb8754a365b5bbc735818,health_beauty,online_big,2018-07-18,False,False,manufacturer,2018-05-23,22c29808c4f815213303f8933030604c,referral
f2258c61a8b46c0620005f5949fb11b8,pet,online_medium,2018-03-14,False,False,reseller,2018-02-06,22c29808c4f815213303f8933030604c,email
f4854d16f1c74c2e64a5b01933a04ada,bags_backpacks,online_medium,2018-05-14,False,False,reseller,2018-05-07,b76ef37428e6799c421989521c0e5077,unknown
52427b6097c05044266c10cf110bb16c,baby,online_beginner,2018-04-30,False,False,manufacturer,2018-04-29,22c29808c4f815213303f8933030604c,referral
da740a2d739707c310f3762453b41359,computers,online_big,2018-01-24,False,False,reseller,2018-01-04,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
cd39b2fcf60d4580dbe25b82be3fd1ab,pet,online_medium,2018-03-27,False,False,reseller,2018-02-20,54d5e01ab35155d4bd8cf723fc6f04a0,organic_search
5b6359f4589fe6e5a4856110f0480240,books,online_beginner,2018-05-22,False,False,manufacturer,2018-05-17,a7982125ff7aa3b2054c6e44f9d28522,organic_search
3532ba8963b76ecaa46dc6d6f055a31a,home_decor,offline,2018-03-14,False,False,reseller,2018-02-23,b76ef37428e6799c421989521c0e5077,unknown
6451343e4f4041fb19ddf7b9dc58538b,bags_backpacks,industry,2018-06-27,False,False,manufacturer,2018-04-30,35c9b150ab36fe584c1f24fd458c453a,paid_search
5ee85f64aafcce6b24e3e1171a475ea6,computers,online_medium,2018-08-21,True,True,reseller,2018-02-03,f017be4dbf86243af5c1ebed0cff36a2,unknown
2fdef625a264874c1a4081ca24dd479d,health_beauty,online_big,2018-03-26,False,False,reseller,2018-03-20,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
b8a54e345fa5fa48d9f72b7cd514240d,home_decor,industry,2018-04-30,False,False,manufacturer,2018-04-05,22c29808c4f815213303f8933030604c,organic_search
a78562b316f0578286ddea6e6eaf2c63,construction_tools_house_garden,online_small,2018-04-11,False,False,reseller,2018-04-06,b76ef37428e6799c421989521c0e5077,unknown
c0760e4171db0cd649bda18fcd314e33,household_utilities,online_small,2018-01-22,False,False,reseller,2018-01-17,b76ef37428e6799c421989521c0e5077,unknown
9ef248df74556f4768271660f5ef5f7b,home_decor,online_medium,2018-02-07,False,False,reseller,2018-01-29,22c29808c4f815213303f8933030604c,organic_search
4532f03593699ffdfd5fc1b58540190e,home_decor,online_top,2018-03-14,False,False,manufacturer,2018-03-09,b76ef37428e6799c421989521c0e5077,unknown
dada30935bcfc75c69e651430ea8815f,bed_bath_table,online_medium,2018-09-27,False,True,reseller,2018-02-03,0218f6be0b76aca72ab4d00ee9e8cf10,organic_search
e9631bea70bc3ae4018bff0eac2c0986,home_decor,online_medium,2018-05-17,False,False,manufacturer,2018-05-03,ca2cd580bff13775c778f128c7db2b41,social
1dbafa1bd602541ba5249cf8cc388acf,computers,online_medium,2018-06-04,False,False,reseller,2018-05-25,7fa6214d82e911d070f51ef79381b956,organic_search
d92949512f85bf2db92ad19b662922f6,health_beauty,online_medium,2018-05-18,False,False,reseller,2018-05-16,b76ef37428e6799c421989521c0e5077,unknown
dcee66ccb49a492ae42c446c0cc01b3a,audio_video_electronics,online_medium,2018-04-23,False,False,reseller,2018-02-02,0f7f8ed9a1db8fc2a42e273972db10d4,paid_search
4a357e43fba47afd6d96c6f6524ade53,bed_bath_table,online_medium,2018-02-19,False,False,manufacturer,2018-02-08,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
fceb58eea3ffda92cf9ab32fd9e5fe0d,stationery,offline,2018-04-23,False,False,reseller,2018-03-22,e492ee5eaf1697716985cc6f33f9cd9b,organic_search
63d196328512c582293ce6c845521bb6,computers,online_medium,2018-07-20,False,True,reseller,2017-10-26,4aab772aeb9833c170d8ea5413e02eac,paid_search
cd60cded04fede4abccff6e0dea36f6e,handcrafted,offline,2018-07-20,False,False,manufacturer,2018-02-17,22c29808c4f815213303f8933030604c,organic_search
6fd8a9e989f62bd98e7d20c2f81b1519,watches,online_medium,2018-04-13,False,False,reseller,2018-04-12,40dec9f3d5259a3d2dbcdab2114fae47,paid_search
e03c43e6cfff88b9e06badf1de66b950,health_beauty,online_medium,2018-07-09,False,False,manufacturer,2018-04-21,0b353d6bc27566f1d238313c33d95f56,paid_search
33d81348225fe436802063fc73e6f2c5,gifts,online_medium,2018-07-13,False,False,reseller,2018-03-26,b76ef37428e6799c421989521c0e5077,organic_search
ac2adbbec7f0d2fffad8e21d5e8a58e1,health_beauty,online_medium,2018-05-21,False,False,reseller,2018-02-22,2228a43ac0bc372e25f9569e69fc9015,email
8dcedd6884e553e55dfb6298a6f6cd94,audio_video_electronics,online_medium,2018-04-10,False,False,reseller,2018-04-06,b76ef37428e6799c421989521c0e5077,direct_traffic
ba0773260354774c193b04f6af910192,household_utilities,online_medium,2018-03-29,False,False,manufacturer,2018-03-21,27cd3540bace1f4a4b2bc6d319b0553c,direct_traffic
f5772c97a8e2bcf909674d8701480d55,phone_mobile,online_big,2018-03-09,False,False,reseller,2018-01-30,ce1a65abd0973638f1c887a6efcfa82d,organic_search
4926b735eb624e5de200880635cc272a,air_conditioning,online_big,2018-01-12,False,False,reseller,2018-01-08,22c29808c4f815213303f8933030604c,organic_search
0383bd4aa37e8dd109be3864bc703eda,car_accessories,online_medium,2018-10-02,True,True,reseller,2017-10-26,733adfe409c752b5c200bf23fa2f22d0,paid_search
80f3f5f7b631b0e974a4a4627672e73a,health_beauty,online_beginner,2018-01-30,False,False,reseller,2018-01-20,22c29808c4f815213303f8933030604c,organic_search
20c1fd3638caa5d1dce50b6c0b7fc409,audio_video_electronics,online_medium,2018-03-20,False,False,manufacturer,2018-03-09,1d83f02bfc05b6715ef428ee0ccd78be,organic_search
5177d7712d018e49b0015adfdc2bb393,stationery,offline,2018-04-13,False,False,reseller,2018-03-23,e492ee5eaf1697716985cc6f33f9cd9b,email
3f972cdb5e257034c5ad72bd3b0ed184,home_decor,online_medium,2018-10-08,True,True,reseller,2017-11-17,b76ef37428e6799c421989521c0e5077,unknown
b440cc1f36911a5256b3dc30a1d599ba,bags_backpacks,online_beginner,2018-01-29,False,False,manufacturer,2018-01-19,ce1a65abd0973638f1c887a6efcfa82d,direct_traffic
